Book ID,Title,Category,University ID
973,The Economic Way of Thinking,Economics,231624
476,Building Java Programs,Computer Science,231624
892,Opportunities and Challenges of Workplace Diversity,Business,228431
946,Auditing and Assurance Services,Business,228431
928,Human Resource Management,Business,228431
692,Cryptography and Network Security: Principles and Practice,Computer Science,228431
632,Elementary and Intermediate Algebra: Concepts & Applications,Mathematics,228431
637,Elementary Statistics Using Excel,Statistics,228431
967,Principles of Economics,Economics,228431
983,Electronic Commerce 2012,Business,228431
479,Elementary Statistics,Statistics,200332
644,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics,200332
558,"Strategies for Successful Writing, Concise Edition",English,200332
478,Starting out with Visual C# 2012 (with CD-Rom),Computer Science,200332
583,John E. Freund's Mathematical Statistics with Applications,Statistics,200332
548,"The Curious Writer, Concise Edition",English,200332
643,Engineering Vibration,Engineering,200332
974,The Economics of Macro Issues,Economics,200332
550,Literature for Composition,English,200332
474,Starting Out with C++: Early Objects,Computer Science,200332
589,College Algebra with Modeling & Visualization,Mathematics,200332
590,Mathematics for Business,Business,200332
548,"The Curious Writer, Concise Edition",English,200332
598,Introductory & Intermediate Algebra 3e,Mathematics,200332
913,Economics,Economics,200332
644,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics,200332
917,Information Systems Today,Business,200332
556,Mosaics: Reading and Writing Essays 6e,Student Success,200332
648,The DK Guide to Literature,English,200332
484,A First Course in Probability,Statistics,200332
931,Business Communication,Business,200332
894,International Economics,Economics,200332
482,Excursions in Modern Mathematics,Mathematics,200332
950,"Money, Banking, and the Financial System",Economics,200332
976,"The Economics of Women, Men and Work",Economics,200332
597,Introductory Algebra 10,Mathematics,200332
484,A First Course in Probability,Statistics,200332
646,"Power Electronics: Circuits,Devices & Applications",Engineering,200332
568,Reading Rhetorically,English,200332
568,Reading Rhetorically,English,428268
547,"The Curious Writer, Brief Edition",English,428268
646,"Power Electronics: Circuits,Devices & Applications",Engineering,428268
615,Algebra and Trigonometry with Modeling & Visualization,Mathematics,428268
784,Mechanics of Materials,Engineering,428268
688,"Essentials of Processes, Systems and Information: with SAP tutorials",Business,428268
600,Statistical Reasoning for Everyday Life,Statistics,428268
644,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics,428268
793,Reliability Engineering,Engineering,428268
701,Adaptive Filter Theory,Engineering,428268
910,Managerial Economics,Economics,428268
560,Prose Reader,English,428268
980,Hands-On Database,Computer Science,428268
965,QuickBooks Pro 2013: A Complete Course,Business,428268
551,Literature and the Writing Process,English,428268
965,QuickBooks Pro 2013: A Complete Course,Business,428268
626,Elementary & Intermediate Algebra,Mathematics,456348
975,The Economics of Public Issues,Economics,456348
893,Manager's Bookshelf,Business,456348
960,Customer Service: Career Success through Customer Loyalty,Business,456348
586,College Algebra: An Early Functions Approach,Mathematics,456348
555,"Global Issues, Local Arguments",English,456348
550,Literature for Composition,English,456348
690,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business,456348
611,"Cornerstones for Community College Success, 2/E",Student Success,456348
599,Analysis with an Introduction to Proof,Mathematics,456348
973,The Economic Way of Thinking,Economics,153861
911,Economics,Economics,153861
571,Style: Lessons in Clarity and Grace 11E,English,153861
948,"Integrated Advertising, Promotion, and Marketing Communications",Business,153861
954,Survey of Economics,Economics,126775
690,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business,126775
964,The Practice of Public Relations,Business,126775
485,Elementary Algebra,Mathematics,126775
677,"Macroeconomics, 2/e",Economics,126775
893,Manager's Bookshelf,Business,126775
705,Statics and Mechanics of Materials,Engineering,126775
923,Guide to Presentations,Business,126775
622,"Prealgebra and Introductory Algebra, 4e",Mathematics,126775
898,Better Business,Business,126775
683,Ownership Series: Ownership: Accountability,Student Success,126775
591,Basic College Mathematics,Mathematics,126775
933,Economics Today,Economics,126775
696,Entrepreneurial Finance,Business,126775
676,International Monetary & Financial  Economics,Economics,126775
975,The Economics of Public Issues,Economics,126775
561,The DK Handbook,Student Success,126775
649,Math Lit,Mathematics,126775
688,"Essentials of Processes, Systems and Information: with SAP tutorials",Business,126775
929,Principles of Marketing,Business,126775
631,World of Short Stories: 20 Short Stories from Around the World,Student Success,126775
782,Public Relations Practices,Business,126775
931,Business Communication,Business,126775
697,"English for Careers: Business, Professional, and Technical",Business,126775
549,Complete Works of Shakespeare 7E,English,126775
942,Employment Law,Business,126775
932,Foundations of Finance,Business,126775
637,Elementary Statistics Using Excel,Statistics,126775
918,Fundamentals of Futures and Options Markets,Business,126775
932,Foundations of Finance,Business,126775
703,Principles of Macroeconomics,Economics,126775
959,Introduction to Financial Accounting,Business,126775
562,Sterling Stories,Student Success,126775
652,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success,126775
680,Introduction to Programming with C++,Computer Science,126775
694,Visual C# 2012 How to Program,Computer Science,131496
561,The DK Handbook,Student Success,131496
933,Economics Today,Economics,131496
595,Intermediate Algebra: Concepts & Applications,Mathematics,131496
949,Macroeconomics,Economics,131496
924,The Economics of Sports,Economics,131496
686,Ownership Series: Ownership: Study Strategies,Student Success,131496
789,Machine Design,Engineering,131496
688,"Essentials of Processes, Systems and Information: with SAP tutorials",Business,131496
899,Personal Finance,Business,131496
934,Economics Today: The Macro View,Economics,131496
943,Modern Systems Analysis and Design,Business,131496
939,Macroeconomics,Economics,131496
939,Macroeconomics,Economics,147013
480,Fundamentals of Statistics,Statistics,147013
552,The Prentice Hall Guide for College Writers,English,147013
618,Bridging the Gap,Student Success,147013
585,College Algebra Essentials,Mathematics,147013
625,"Career Tool Kit, The: Skills for Success",Student Success,147013
943,Modern Systems Analysis and Design,Business,147013
488,Statistics for Business: Decision Making and Analysis,Statistics,147013
792,Managing Engineering and Technology,Engineering,147013
572,Mosaics: Reading and Writing Paragraphs,Student Success,147013
608,Basic Technical Mathematics with Calculus,Mathematics,147013
959,Introduction to Financial Accounting,Business,147013
792,Managing Engineering and Technology,Engineering,187967
681,Electrical Engineering: Principles & Applications,Engineering,187967
554,Strategies for Successful Writing,English,187967
915,Experiencing MIS,Business,187967
626,Elementary & Intermediate Algebra,Mathematics,187967
492,Internetworking with TCP/IP Volume One,Computer Science,187967
915,Experiencing MIS,Business,187967
638,C++ How to Program (Early Objects Version),Computer Science,187967
562,Sterling Stories,Student Success,187967
692,Cryptography and Network Security: Principles and Practice,Computer Science,187967
972,Making the Team,Business,187967
570,Basic College Vocabulary Strategies,Student Success,187967
476,Building Java Programs,Computer Science,187967
676,International Monetary & Financial  Economics,Economics,187967
567,"Writing and Reading Across the Curriculum, Brief Edition",English,187967
928,Human Resource Management,Business,187967
964,The Practice of Public Relations,Business,187967
981,Business Intelligence,Business,187967
956,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business,187967
621,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics,187967
959,Introduction to Financial Accounting,Business,187967
487,Business Statistics: A First Course,Statistics,187967
569,Building College Vocabulary Strategies,Student Success,245777
954,Survey of Economics,Economics,245777
646,"Power Electronics: Circuits,Devices & Applications",Engineering,245777
951,Corporate Finance,Business,245777
787,Visual Basic 2012 How to Program,Computer Science,245777
648,The DK Guide to Literature,English,245777
596,Precalculus: A Unit Circle Approach,Mathematics,245777
896,Psychology of Investing,Business,245777
652,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success,245777
783,Fundamentals of Investing,Business,245777
950,"Money, Banking, and the Financial System",Economics,245777
960,Customer Service: Career Success through Customer Loyalty,Business,245777
943,Modern Systems Analysis and Design,Business,245777
646,"Power Electronics: Circuits,Devices & Applications",Engineering,245777
983,Electronic Commerce 2012,Business,245777
975,The Economics of Public Issues,Economics,245777
905,Horngren's Accounting,Business,245777
957,Principles of Risk Management and Insurance,Business,245777
965,QuickBooks Pro 2013: A Complete Course,Business,245777
639,An Introduction to Programming Using Visual Basic 2012(w/Visual Studio 2012 Express Edition DVD),Computer Science,245777
553,"The Prentice Hall Guide for College Writers, Brief Edition",English,232706
686,Ownership Series: Ownership: Study Strategies,Student Success,232706
550,Literature for Composition,English,232706
954,Survey of Economics,Economics,232706
627,Intermediate Algebra 10,Mathematics,232706
787,Visual Basic 2012 How to Program,Computer Science,232706
701,Adaptive Filter Theory,Engineering,232706
894,International Economics,Economics,232706
614,Writing for Life: Sentences and Paragraphs,Student Success,232706
586,College Algebra: An Early Functions Approach,Mathematics,212106
680,Introduction to Programming with C++,Computer Science,212106
555,"Global Issues, Local Arguments",English,212106
598,Introductory & Intermediate Algebra 3e,Mathematics,212106
894,International Economics,Economics,212106
678,Marketing Research,Business,212106
617,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics,212106
923,Guide to Presentations,Business,212106
560,Prose Reader,English,212106
937,Microeconomics,Economics,212106
615,Algebra and Trigonometry with Modeling & Visualization,Mathematics,212106
676,International Monetary & Financial  Economics,Economics,212106
644,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics,212106
927,International Management: Text and Cases,Business,212106
682,Essentials of Entrepreneurship and Small Business Management,Business,212106
896,Psychology of Investing,Business,212106
546,The Curious Writer,English,212106
616,Introductory and Intermediate Algebra 5e,Mathematics,212106
970,E-Marketing,Business,212106
590,Mathematics for Business,Business,212106
925,Guide to Managerial Communication,Business,212106
632,Elementary and Intermediate Algebra: Concepts & Applications,Mathematics,212106
931,Business Communication,Business,212106
690,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business,212106
932,Foundations of Finance,Business,212106
623,Precalculus Essentials,Mathematics,212106
704,Fundamentals of Communication Systems,Engineering,212106
566,Academic Reading,Student Success,212106
631,World of Short Stories: 20 Short Stories from Around the World,Student Success,212106
622,"Prealgebra and Introductory Algebra, 4e",Mathematics,212106
559,The Blair Reader,English,121983
637,Elementary Statistics Using Excel,Statistics,121983
633,Brief Calculus & Its Applications,Mathematics,121983
910,Managerial Economics,Economics,121983
960,Customer Service: Career Success through Customer Loyalty,Business,121983
943,Modern Systems Analysis and Design,Business,121983
680,Introduction to Programming with C++,Computer Science,121983
784,Mechanics of Materials,Engineering,121983
687,Introduction to Materials Science,Engineering,121983
563,The Necessary Shakespeare,English,121983
556,Mosaics: Reading and Writing Essays 6e,Student Success,121983
783,Fundamentals of Investing,Business,121983
625,"Career Tool Kit, The: Skills for Success",Student Success,413413
639,An Introduction to Programming Using Visual Basic 2012(w/Visual Studio 2012 Express Edition DVD),Computer Science,413413
472,Basics of Web Design: HTML5 & CSS3,Computer Science,413413
983,Electronic Commerce 2012,Business,413413
946,Auditing and Assurance Services,Business,413413
915,Experiencing MIS,Business,413413
701,Adaptive Filter Theory,Engineering,413413
910,Managerial Economics,Economics,413413
556,Mosaics: Reading and Writing Essays 6e,Student Success,413413
910,Managerial Economics,Economics,413413
473,Introduction to JavaScript Programming with XML and PHP,Computer Science,413413
912,Fundamentals of Human Resource Management,Business,413413
552,The Prentice Hall Guide for College Writers,English,413413
628,Business Math Brief,Business,413413
678,Marketing Research,Business,413413
959,Introduction to Financial Accounting,Business,413413
609,"Writing for Life: Paragraphs and Essays, 3E",Student Success,413413
955,Horngren's Financial & Managerial Accounting,Business,413413
618,Bridging the Gap,Student Success,413413
790,Data Structures and Algorithm Analysis in C++,Computer Science,413413
924,The Economics of Sports,Economics,133553
685,Ownership Series: Ownership: Critical Thinking,Student Success,133553
488,Statistics for Business: Decision Making and Analysis,Statistics,133553
677,"Macroeconomics, 2/e",Economics,133553
571,Style: Lessons in Clarity and Grace 11E,English,133553
676,International Monetary & Financial  Economics,Economics,133553
571,Style: Lessons in Clarity and Grace 11E,English,133553
591,Basic College Mathematics,Mathematics,133553
553,"The Prentice Hall Guide for College Writers, Brief Edition",English,133553
915,Experiencing MIS,Business,133553
614,Writing for Life: Sentences and Paragraphs,Student Success,133553
783,Fundamentals of Investing,Business,133553
649,Math Lit,Mathematics,133553
613,Business Math,Business,133553
644,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics,133553
891,Marketing Plan Handbook,Business,133553
613,Business Math,Business,133553
690,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business,133553
574,Technical Communication,English,133553
913,Economics,Economics,133553
643,Engineering Vibration,Engineering,133553
590,Mathematics for Business,Business,133553
693,"Network Security Essentials: Applications and Standards, 5/e",Computer Science,133553
950,"Money, Banking, and the Financial System",Economics,128744
589,College Algebra with Modeling & Visualization,Mathematics,128744
610,Cornerstones for College Success,Student Success,128744
910,Managerial Economics,Economics,128744
917,Information Systems Today,Business,128744
784,Mechanics of Materials,Engineering,128744
898,Better Business,Business,128744
551,Literature and the Writing Process,English,128744
637,Elementary Statistics Using Excel,Statistics,128744
624,Precalculus,Mathematics,128744
705,Statics and Mechanics of Materials,Engineering,128744
570,Basic College Vocabulary Strategies,Student Success,128744
631,World of Short Stories: 20 Short Stories from Around the World,Student Success,128744
696,Entrepreneurial Finance,Business,128744
557,LB Brief with Tabs,Student Success,128744
953,Accounting Information Systems: The Crossroads of Accounting and IT 2e,Business,128744
685,Ownership Series: Ownership: Critical Thinking,Student Success,128744
592,Essential Math 4e,Mathematics,128744
625,"Career Tool Kit, The: Skills for Success",Student Success,128744
784,Mechanics of Materials,Engineering,128744
633,Brief Calculus & Its Applications,Mathematics,128744
574,Technical Communication,English,128744
676,International Monetary & Financial  Economics,Economics,128744
633,Brief Calculus & Its Applications,Mathematics,128744
642,Developmental Mathematics,Mathematics,128744
572,Mosaics: Reading and Writing Paragraphs,Student Success,128744
553,"The Prentice Hall Guide for College Writers, Brief Edition",English,128744
956,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business,128744
927,International Management: Text and Cases,Business,128744
922,Management,Business,195003
488,Statistics for Business: Decision Making and Analysis,Statistics,195003
594,Elementary Algebra:  Concepts & Applications,Mathematics,195003
789,Machine Design,Engineering,195003
927,International Management: Text and Cases,Business,195003
685,Ownership Series: Ownership: Critical Thinking,Student Success,195003
592,Essential Math 4e,Mathematics,195003
934,Economics Today: The Macro View,Economics,195003
909,Management: A Focus on Leaders,Business,195003
703,Principles of Macroeconomics,Economics,195003
946,Auditing and Assurance Services,Business,195003
609,"Writing for Life: Paragraphs and Essays, 3E",Student Success,195003
686,Ownership Series: Ownership: Study Strategies,Student Success,195003
692,Cryptography and Network Security: Principles and Practice,Computer Science,195003
786,Managerial Accounting: Decision Making and Motivating Performance,Business,195003
697,"English for Careers: Business, Professional, and Technical",Business,195003
785,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business,195003
680,Introduction to Programming with C++,Computer Science,195003
929,Principles of Marketing,Business,195003
676,International Monetary & Financial  Economics,Economics,195003
953,Accounting Information Systems: The Crossroads of Accounting and IT 2e,Business,195003
698,Global Marketing Management,Business,195003
912,Fundamentals of Human Resource Management,Business,195003
785,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business,195003
557,LB Brief with Tabs,Student Success,195003
928,Human Resource Management,Business,195003
787,Visual Basic 2012 How to Program,Computer Science,148496
952,"Corporate Finance, The Core",Business,148496
984,E-Commerce 2013,Business,148496
676,International Monetary & Financial  Economics,Economics,148496
567,"Writing and Reading Across the Curriculum, Brief Edition",English,148496
791,Essentials of Database Management,Computer Science,148496
952,"Corporate Finance, The Core",Business,148496
898,Better Business,Business,148496
923,Guide to Presentations,Business,148496
572,Mosaics: Reading and Writing Paragraphs,Student Success,148496
979,Development Economics,Economics,148496
600,Statistical Reasoning for Everyday Life,Statistics,228325
970,E-Marketing,Business,228325
926,Environmental Law,Business,228325
968,Principles of Microeconomics,Economics,228325
896,Psychology of Investing,Business,228325
792,Managing Engineering and Technology,Engineering,228325
590,Mathematics for Business,Business,228325
793,Reliability Engineering,Engineering,228325
904,International Business,Business,228325
677,"Macroeconomics, 2/e",Economics,159948
557,LB Brief with Tabs,Student Success,159948
933,Economics Today,Economics,159948
918,Fundamentals of Futures and Options Markets,Business,159948
904,International Business,Business,159948
648,The DK Guide to Literature,English,159948
914,Using MIS,Business,159948
549,Complete Works of Shakespeare 7E,English,159948
944,Principles of Operations Management,Business,159948
911,Economics,Economics,196255
915,Experiencing MIS,Business,196255
949,Macroeconomics,Economics,196255
474,Starting Out with C++: Early Objects,Computer Science,196255
608,Basic Technical Mathematics with Calculus,Mathematics,196255
596,Precalculus: A Unit Circle Approach,Mathematics,166683
627,Intermediate Algebra 10,Mathematics,166683
933,Economics Today,Economics,166683
955,Horngren's Financial & Managerial Accounting,Business,166683
921,Digital Business Networks,Business,166683
687,Introduction to Materials Science,Engineering,166683
920,Business Communication Essentials,Business,166683
695,Aerodynamics for Engineers,Engineering,166683
476,Building Java Programs,Computer Science,166683
893,Manager's Bookshelf,Business,166683
970,E-Marketing,Business,166683
609,"Writing for Life: Paragraphs and Essays, 3E",Student Success,166683
969,Economics for Managers,Economics,166683
689,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",Business,166683
694,Visual C# 2012 How to Program,Computer Science,166683
706,Introduction to Engineering Analysis,Engineering,166683
637,Elementary Statistics Using Excel,Statistics,166683
937,Microeconomics,Economics,166683
623,Precalculus Essentials,Mathematics,166683
611,"Cornerstones for Community College Success, 2/E",Student Success,166683
637,Elementary Statistics Using Excel,Statistics,166683
483,Mathematics for Elementary Teachers with Activity Manual,Mathematics,211024
475,Java Software Structures,Computer Science,211024
616,Introductory and Intermediate Algebra 5e,Mathematics,211024
974,The Economics of Macro Issues,Economics,211024
585,College Algebra Essentials,Mathematics,211024
563,The Necessary Shakespeare,English,211024
628,Business Math Brief,Business,211024
562,Sterling Stories,Student Success,211024
957,Principles of Risk Management and Insurance,Business,157085
957,Principles of Risk Management and Insurance,Business,157085
892,Opportunities and Challenges of Workplace Diversity,Business,157085
489,Statistics for Business and Economics,Statistics,157085
492,Internetworking with TCP/IP Volume One,Computer Science,157085
956,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business,157085
485,Elementary Algebra,Mathematics,157085
905,Horngren's Accounting,Business,157085
599,Analysis with an Introduction to Proof,Mathematics,157085
706,Introduction to Engineering Analysis,Engineering,157085
930,Macroeconomics,Economics,157085
957,Principles of Risk Management and Insurance,Business,157085
936,Systems Analysis and Design,Business,157085
652,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success,157085
951,Corporate Finance,Business,157085
692,Cryptography and Network Security: Principles and Practice,Computer Science,157085
930,Macroeconomics,Economics,157085
932,Foundations of Finance,Business,157085
484,A First Course in Probability,Statistics,157085
617,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics,157085
938,Microeconomics: Theory and Applications with Calculus,Economics,157085
940,Microeconomics,Economics,157085
955,Horngren's Financial & Managerial Accounting,Business,157085
479,Elementary Statistics,Statistics,157085
972,Making the Team,Business,157085
678,Marketing Research,Business,157085
552,The Prentice Hall Guide for College Writers,English,157085
642,Developmental Mathematics,Mathematics,157085
593,Prealgebra  5e,Mathematics,157085
943,Modern Systems Analysis and Design,Business,168421
692,Cryptography and Network Security: Principles and Practice,Computer Science,168421
481,Mathematics All Around,Mathematics,168421
917,Information Systems Today,Business,168421
927,International Management: Text and Cases,Business,168421
481,Mathematics All Around,Mathematics,168421
894,International Economics,Economics,168421
956,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business,168421
929,Principles of Marketing,Business,168421
472,Basics of Web Design: HTML5 & CSS3,Computer Science,168421
596,Precalculus: A Unit Circle Approach,Mathematics,168421
911,Economics,Economics,168421
942,Employment Law,Business,168421
583,John E. Freund's Mathematical Statistics with Applications,Statistics,168421
705,Statics and Mechanics of Materials,Engineering,168421
701,Adaptive Filter Theory,Engineering,168421
556,Mosaics: Reading and Writing Essays 6e,Student Success,168421
553,"The Prentice Hall Guide for College Writers, Brief Edition",English,168421
482,Excursions in Modern Mathematics,Mathematics,168421
892,Opportunities and Challenges of Workplace Diversity,Business,168421
589,College Algebra with Modeling & Visualization,Mathematics,168421
556,Mosaics: Reading and Writing Essays 6e,Student Success,168421
603,Intro Stats,Statistics,168421
894,International Economics,Economics,168421
559,The Blair Reader,English,168421
548,"The Curious Writer, Concise Edition",English,238430
928,Human Resource Management,Business,238430
569,Building College Vocabulary Strategies,Student Success,238430
786,Managerial Accounting: Decision Making and Motivating Performance,Business,238430
694,Visual C# 2012 How to Program,Computer Science,238430
955,Horngren's Financial & Managerial Accounting,Business,238430
934,Economics Today: The Macro View,Economics,238430
914,Using MIS,Business,238430
944,Principles of Operations Management,Business,238430
910,Managerial Economics,Economics,238430
959,Introduction to Financial Accounting,Business,238430
973,The Economic Way of Thinking,Economics,238430
682,Essentials of Entrepreneurship and Small Business Management,Business,238430
609,"Writing for Life: Paragraphs and Essays, 3E",Student Success,194718
909,Management: A Focus on Leaders,Business,194718
678,Marketing Research,Business,194718
687,Introduction to Materials Science,Engineering,194718
704,Fundamentals of Communication Systems,Engineering,194718
562,Sterling Stories,Student Success,194718
706,Introduction to Engineering Analysis,Engineering,194718
926,Environmental Law,Business,194718
786,Managerial Accounting: Decision Making and Motivating Performance,Business,194718
574,Technical Communication,English,194718
648,The DK Guide to Literature,English,194718
937,Microeconomics,Economics,194718
600,Statistical Reasoning for Everyday Life,Statistics,194718
689,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",Business,194718
639,An Introduction to Programming Using Visual Basic 2012(w/Visual Studio 2012 Express Edition DVD),Computer Science,194718
953,Accounting Information Systems: The Crossroads of Accounting and IT 2e,Business,194718
919,MIS Essentials,Business,194718
701,Adaptive Filter Theory,Engineering,194718
583,John E. Freund's Mathematical Statistics with Applications,Statistics,194718
952,"Corporate Finance, The Core",Business,143118
570,Basic College Vocabulary Strategies,Student Success,143118
975,The Economics of Public Issues,Economics,143118
604,Calculus and Its Applications Expanded Version,Mathematics,143118
600,Statistical Reasoning for Everyday Life,Statistics,143118
617,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics,143118
788,Manufacturing Engineering & Technology,Engineering,143118
913,Economics,Economics,143118
964,The Practice of Public Relations,Business,143118
592,Essential Math 4e,Mathematics,442222
562,Sterling Stories,Student Success,442222
790,Data Structures and Algorithm Analysis in C++,Computer Science,442222
473,Introduction to JavaScript Programming with XML and PHP,Computer Science,442222
978,Database Processing,Computer Science,442222
705,Statics and Mechanics of Materials,Engineering,442222
975,The Economics of Public Issues,Economics,442222
613,Business Math,Business,442222
481,Mathematics All Around,Mathematics,442222
590,Mathematics for Business,Business,442222
932,Foundations of Finance,Business,442222
551,Literature and the Writing Process,English,442222
916,Management Information Systems,Business,442222
916,Management Information Systems,Business,442222
570,Basic College Vocabulary Strategies,Student Success,442222
481,Mathematics All Around,Mathematics,442222
958,Macroeconomics,Economics,209612
967,Principles of Economics,Economics,209612
928,Human Resource Management,Business,209612
586,College Algebra: An Early Functions Approach,Mathematics,209612
477,Starting Out With Visual Basic,Computer Science,209612
970,E-Marketing,Business,209612
687,Introduction to Materials Science,Engineering,209612
916,Management Information Systems,Business,209612
926,Environmental Law,Business,209612
940,Microeconomics,Economics,209612
552,The Prentice Hall Guide for College Writers,English,209612
937,Microeconomics,Economics,209612
926,Environmental Law,Business,209612
492,Internetworking with TCP/IP Volume One,Computer Science,209612
628,Business Math Brief,Business,209612
694,Visual C# 2012 How to Program,Computer Science,209612
617,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics,209612
688,"Essentials of Processes, Systems and Information: with SAP tutorials",Business,209612
910,Managerial Economics,Economics,209612
583,John E. Freund's Mathematical Statistics with Applications,Statistics,209612
978,Database Processing,Computer Science,209612
631,World of Short Stories: 20 Short Stories from Around the World,Student Success,209612
972,Making the Team,Business,209612
929,Principles of Marketing,Business,209612
905,Horngren's Accounting,Business,209612
782,Public Relations Practices,Business,209612
789,Machine Design,Engineering,209612
904,International Business,Business,209612
912,Fundamentals of Human Resource Management,Business,209612
574,Technical Communication,English,454829
571,Style: Lessons in Clarity and Grace 11E,English,454829
918,Fundamentals of Futures and Options Markets,Business,454829
976,"The Economics of Women, Men and Work",Economics,454829
957,Principles of Risk Management and Insurance,Business,454829
936,Systems Analysis and Design,Business,454829
914,Using MIS,Business,454829
980,Hands-On Database,Computer Science,454829
948,"Integrated Advertising, Promotion, and Marketing Communications",Business,454829
912,Fundamentals of Human Resource Management,Business,454829
636,Trigonometry,Mathematics,454829
621,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics,454829
482,Excursions in Modern Mathematics,Mathematics,454829
931,Business Communication,Business,454829
981,Business Intelligence,Business,454829
646,"Power Electronics: Circuits,Devices & Applications",Engineering,454829
928,Human Resource Management,Business,454829
972,Making the Team,Business,454829
690,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business,454829
942,Employment Law,Business,454829
788,Manufacturing Engineering & Technology,Engineering,454829
638,C++ How to Program (Early Objects Version),Computer Science,454829
594,Elementary Algebra:  Concepts & Applications,Mathematics,454829
984,E-Commerce 2013,Business,454829
701,Adaptive Filter Theory,Engineering,454829
483,Mathematics for Elementary Teachers with Activity Manual,Mathematics,454829
479,Elementary Statistics,Statistics,454829
627,Intermediate Algebra 10,Mathematics,454829
696,Entrepreneurial Finance,Business,454829
905,Horngren's Accounting,Business,454829
676,International Monetary & Financial  Economics,Economics,454829
920,Business Communication Essentials,Business,231651
705,Statics and Mechanics of Materials,Engineering,231651
975,The Economics of Public Issues,Economics,231651
892,Opportunities and Challenges of Workplace Diversity,Business,231651
636,Trigonometry,Mathematics,231651
488,Statistics for Business: Decision Making and Analysis,Statistics,231651
597,Introductory Algebra 10,Mathematics,231651
563,The Necessary Shakespeare,English,110778
904,International Business,Business,110778
482,Excursions in Modern Mathematics,Mathematics,110778
478,Starting out with Visual C# 2012 (with CD-Rom),Computer Science,110778
942,Employment Law,Business,110778
482,Excursions in Modern Mathematics,Mathematics,110778
621,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics,110778
949,Macroeconomics,Economics,110778
980,Hands-On Database,Computer Science,110778
568,Reading Rhetorically,English,110778
911,Economics,Economics,110778
972,Making the Team,Business,110778
894,International Economics,Economics,110778
638,C++ How to Program (Early Objects Version),Computer Science,110778
629,Precalculus: Essentials,Mathematics,110778
930,Macroeconomics,Economics,110778
904,International Business,Business,110778
923,Guide to Presentations,Business,110778
914,Using MIS,Business,110778
627,Intermediate Algebra 10,Mathematics,110778
481,Mathematics All Around,Mathematics,110778
618,Bridging the Gap,Student Success,105330
623,Precalculus Essentials,Mathematics,105330
612,Precalculus with Modeling & Visualization,Mathematics,105330
677,"Macroeconomics, 2/e",Economics,178396
556,Mosaics: Reading and Writing Essays 6e,Student Success,178396
949,Macroeconomics,Economics,178396
922,Management,Business,178396
492,Internetworking with TCP/IP Volume One,Computer Science,178396
611,"Cornerstones for Community College Success, 2/E",Student Success,178396
905,Horngren's Accounting,Business,178396
793,Reliability Engineering,Engineering,178396
593,Prealgebra  5e,Mathematics,178396
624,Precalculus,Mathematics,178396
984,E-Commerce 2013,Business,178396
487,Business Statistics: A First Course,Statistics,178396
706,Introduction to Engineering Analysis,Engineering,178396
931,Business Communication,Business,178396
604,Calculus and Its Applications Expanded Version,Mathematics,178396
706,Introduction to Engineering Analysis,Engineering,178396
567,"Writing and Reading Across the Curriculum, Brief Edition",English,178396
960,Customer Service: Career Success through Customer Loyalty,Business,178396
480,Fundamentals of Statistics,Statistics,178396
688,"Essentials of Processes, Systems and Information: with SAP tutorials",Business,178396
643,Engineering Vibration,Engineering,178396
936,Systems Analysis and Design,Business,178396
638,C++ How to Program (Early Objects Version),Computer Science,178396
566,Academic Reading,Student Success,178396
631,World of Short Stories: 20 Short Stories from Around the World,Student Success,178396
566,Academic Reading,Student Success,178396
595,Intermediate Algebra: Concepts & Applications,Mathematics,178396
